UniqueCount	AmbigCount
6172	0
6203	0
5887	0
1686	0
20243	0
719	0
5125	0
4429	0
4469	0
21008	0
5128	0
3140	0
1160	0
7299	0
12680	0
1655	0
8579	0
5097	0
3512	0
2656	0
3162	160
0	152
1279	0
2271	0
503	0
70	0
0	12
1256	0
919	0
1041	0
1638	0
1116	0
0	16
2021	0
19318	0
1676	0
1550	0
2755	0
2320	0
600	0
6332	0
2102	0
100	0
3414	0
913	0
6383	0
911	7810
2199	0
11577	0
3398	0
5445	0
11661	0
44343	1883
3373	0
448	0
1336	0
2062	0
5137	24532
2617	0
2376	0
7755	44
1781	0
1135	0
3519	0
5137	0
1554	0
321	2658
477	1171
41	0
4444	0
1234	0
11	0
32376	0
10917	6544
20739	0
2409	0
911	0
3698	0
12462	0
12	0
12291	0
3470	0
2858	0
12916	0
2190	0
4252	0
1088	0
2170	0
3833	0
1171	0
2791	0
3436	0
5198	0
5339	0
2109	0
3991	0
798	0
1897	0
3164	0
644	0
3169	0
6529	0
3442	0
1511	0
2226	0
27288	30238
2736	0
1900	0
640	0
0	34
3164	0
3147	0
5293	0
159	0
57951	0
1499	0
2147	0
2788	3
1022	0
1296	0
1079	0
2694	0
1114	0
1973	0
1505	0
2845	0
1677	0
2232	0
2837	0
3292	0
3795	0
912	0
7619	0
3680	0
1794	0
592	0
2118	0
4118	0
5526	0
42	0
670	0
1127	0
3528	0
11257	0
2673	0
190	0
789	0
652	333
0	108
0	225
1405	0
13	0
3203	0
2663	0
1023	0
1186	0
1862	0
1158	0
811	0
1366	0
473	0
3176	0
702	0
14100	0
15113	0
3585	0
3242	0
5374	0
5984	0
1938	657
21	541
1421	0
212	3815
0	67792
10	5815
158	1204
532	0
5479	0
404	0
482	0
4820	0
3672	0
4331	0
2181	0
1398	0
2037	0
1344	0
503	0
1473	0
1273	0
2602	0
6537	0
0	12
1162	0
3476	0
2376	0
4944	0
1315	0
1627	0
3794	0
2340	5877
15520	15
14441	0
2239	0
2450	0
1233	0
1986	0
3085	0
1581	0
1253	0
965	0
3313	0
13629	3913
2671	0
7068	0
1986	0
2249	0
3726	0
269	0
2266	0
9702	0
1526	0
4094	0
1724	0
2119	0
1556	0
992	0
966	0
108877	1734
10119	1734
7723	0
3624	0
2096	0
4316	0
891	0
11098	0
2570	0
30	0
30	0
2435	0
1053	0
2041	0
2764	0
1220	0
4238	0
156	411
4049	411
6398	0
1418	0
2246	42916
935	0
0	0
12118	62
3388	0
8469	0
5566	0
3249	0
1652	0
14772	0
3575	0
3268	0
1557	0
1530	0
1009	0
2310	0
2910	0
6339	0
2309	0
3435	0
541	0
3800	0
3783	0
3789	0
0	31
2	341
183	3910
2192	0
6431	0
2110	0
3689	0
312	0
235	0
951	0
5513	0
1839	0
140	0
1057	0
457	0
0	0
9763	0
1662	0
2189	0
3666	0
3756	0
1483	0
1874	0
3304	0
1931	0
1992	0
1953	0
1940	0
1862	0
15465	0
1389	0
2128	0
1945	0
882	0
3106	0
3852	0
5995	0
67096	0
14427	0
86	0
1556	200
0	200
6367	594
76	594
1877	0
2423	0
1520	0
3583	0
1867	0
3665	0
3508	0
2371	0
2298	0
2163	0
1477	0
2732	0
2314	0
20293	0
1294	0
969	0
2304	0
15276	0
12087	0
3941	0
2835	0
17	0
244388	182588
1609	0
3629	0
1787	0
1493	0
7	0
10	0
1621	0
1305	0
910	0
5582	0
460	0
5460	0
5329	0
2708	0
1053	0
968	0
2852	0
661	0
24631	0
3410	0
2080	0
1160	0
2147	0
36	0
25	0
14974	0
1020	0
1563	0
1426	0
5527	0
1334	0
5347	0
6386	0
1510	0
5648	0
810	0
1802	0
5574	0
16	8
0	8
1422	0
3684	0
2012	0
979	0
7039	0
6687	0
4386	0
3430	0
2158	0
7753	0
2953	0
117	0
2894	0
3788	0
2966	0
51317	317705
75879	0
614	0
1039	0
714	0
1389	0
3734	0
3795	0
53296	0
3594	0
2438	0
1868	0
601	0
2087	0
12058	0
0	115632
128	442677
0	110584
0	407113
1656	0
1834	0
2104	0
2487	0
673	0
2241	0
1380	0
2534	0
3506	0
1500	0
3901	0
1393	0
0	5
2402	0
18099	0
3388	0
17316	628
96	0
5213	0
1748	0
4010	0
2751	0
714	0
1528	0
0	0
676	0
1634	0
1609	0
2416	0
8246	0
2275	0
2139	0
1846	0
1676	0
6812	0
8353	0
2392	0
691	0
3126	0
1465	0
9101	0
4438	0
19458	0
2197	0
4024	0
4048	0
5153	0
4311	0
101	337
1838	337
1474	0
1491	0
3036	0
4307	0
1541	0
3767	0
2224	0
2919	0
4448	0
3718	0
2394	0
306	0
521	0
9234	131
212	0
3783	0
831	0
1034	0
1188	0
1917	0
0	0
1778	0
1076	0
4102	0
12889	0
11398	0
918	0
961	0
541	0
176	0
38049	0
2210	0
6069	0
3188	0
1259	0
3270	0
141	0
2404	0
3109	0
1815	0
2218	0
90	0
19826	0
2057	0
61444	0
2368	0
4646	0
4145	0
6025	23
45	23
47	0
375	0
8022	0
1369	0
2201	0
1038	0
3214	0
566	0
1064	0
1107	0
70026	0
2470	0
31519	0
1643	0
1222	0
2695	0
4673	0
2892	0
13318	41672
457	0
2954	0
12319	0
1251	0
71071	0
2295	0
0	0
1881	0
535	0
4171	0
5490	172
283	4962
0	1966
5	1070
3	1586
71	14386
2	605
1424	0
286	0
742	0
1931	634
3628	0
897	0
22505	0
1990	0
1777	0
4376	0
6921	0
15615	0
9	0
12940	0
1615	0
1	0
1074	0
5999	0
2053	0
2619	0
2937	0
2354	0
11984	0
4033	0
1530	0
4240	0
4684	0
1306	0
2897	0
4446	0
3059	0
4485	0
1517	0
1553	0
1056	0
3881	0
8202	0
2422	0
23	0
1879	0
17841	0
7797	0
20625	3913
3441	0
4488	0
6074	0
28623	0
1928	0
2202	0
8312	0
1895	0
1532	0
2044	0
1487	0
1739	0
3960	0
0	20
24109	3199
12373	3199
872	0
2401	0
3382	0
536	0
8113	0
11142	0
2676	0
1977	0
275335	0
9106	0
4425	0
1692	0
3543	0
4235	0
12162	0
1374	0
2167	0
5784	0
4148	0
3344	0
1734	0
732	0
1189	0
980	0
4965	0
1331	0
1421	0
801	0
1542	0
2956	0
4482	0
3456	0
5320	0
2734	0
3032	0
3044	0
2583	0
18603	0
1467	0
8213	0
2163	0
3098	0
5610	0
5814	0
2771	0
1583	0
1579	0
341	0
7	0
3932	0
3537	0
7453	742
0	742
12713	0
36	0
3207	0
3324	0
1633	0
2919	0
31	0
33	0
8402	0
1346	0
1047	0
8633	0
1080	0
1384	0
1596	0
1458	0
1425	0
3215	0
1641	0
709	0
7390	0
1606	0
4610	0
15157	218
19	0
13021	0
2297	0
964	0
4392	0
3025	0
2241	0
3238	0
3203	0
0	0
714	0
1054	0
1864	0
12637	0
6140	0
4362	0
143	0
6799	0
4326	0
2752	0
10149	0
1212	0
304368	0
2435	0
2100	0
3051	0
25205	0
149	0
5599	0
1192	0
2775	0
1775	0
794	0
1285	0
2657	0
2279	0
5335	0
2662	0
356	0
4557	0
1716	0
2555	0
2028	0
3652	0
52	0
2425	0
311	0
13131	0
3379	0
4142	0
1463	0
0	64
7385	1
19016	0
5325	2
2097	0
802	0
2362	0
3579	0
1128	0
3136	0
2722	0
2440	0
3882	0
3030	0
1136	0
1198	0
1685	0
5556	0
3139	0
1639	0
5671	0
3207	0
1164	0
4756	0
4153	0
6859	0
4057	0
1409	0
24	0
9170	14741
3232	0
3460	0
1577	0
3619	0
37019	0
5891	0
2652	0
2945	0
1105	0
291	0
2136	0
2017	0
3426	0
1746	0
1773	0
2659	0
5770	0
4618	0
786	0
2129	0
1674	0
5970	0
2825	0
1670	0
3114	0
1625	0
2359	0
1992	0
3197	0
1872	0
0	7
2903	0
6349	0
2786	0
2365	0
2827	0
9	0
847	0
2931	0
3386	0
1083	0
4857	0
3631	0
271	0
99414	0
6848	0
2138	0
596	0
4456	0
11735	0
1713	0
1714	0
2232	0
1280	0
5872	0
2857	0
1216	0
3863	0
10026	62
4593	0
1289	42916
1134	0
1585	0
183	0
2550	0
2276	0
3790	0
2344	0
10071	0
2662	0
3982	0
26661	0
3062	0
3976	0
3398	44
40	0
0	6
2206	0
2355	0
2278	0
2099	0
1607	0
2112	0
10018	0
2558	0
2985	0
586	0
3485	0
1779	0
2452	0
860	0
2484	0
3431	0
2392	0
5131	0
5538	0
1066	0
13544	16230
4572	0
645	0
3255	0
965	0
1982	0
4063	0
2641	0
2401	0
821	0
692	0
272	0
839	1912
329	1728
0	71021
19	0
0	73639
227	4164
1768	0
2584	0
4458	0
1766	0
5795	0
786	0
1342	0
6026	0
1001	0
741	7
653	7
4751	0
19245	0
1839	0
6864	0
176	0
30252	16242
5710	0
279	0
4341	0
3532	0
30345	0
1032	0
2869	0
1993	0
2149	0
696	0
1117	0
2953	0
3	0
10194	0
2694	0
4901	0
16518	0
735	322
8628	53649
2642	0
2244	0
5366	0
8078	0
452	0
15817	0
132	0
2150	0
2763	0
2356	0
671	0
3651	0
3115	0
2894	0
1081	0
4102	0
966	0
0	0
1179	0
1598	0
1930	0
2782	0
1096	0
3047	0
3442	0
2020	0
1597	0
45410	0
5469	0
3419	0
3069	0
1141	0
3620	0
776	0
709	0
9	0
15	0
1331	0
1469	0
2048	0
2880	0
2320	0
5485	0
3959	0
1467	0
2293	0
6194	0
1253	0
4978	0
2586	0
16847	0
649	0
14632	0
38596	11969
910	0
483	0
2136	0
3305	0
8119	0
1510	0
0	17
2	213504
1154	0
288	303
634	0
1852	0
4071	0
1220	0
6397	0
193423	4653
2685	0
856	0
1573	0
28528	1229
2114	0
1431	0
2427	0
1860	0
192	0
888	0
2714	0
20037	0
2412	0
76153	0
2835	0
11152	0
15997	0
1123	0
2107	0
2645	0
2831	0
1316	0
873	0
1575	0
396	0
3263	0
3665	0
890	0
3372	0
70872	0
4045	0
2430	0
6699	0
1350	0
759	0
2351	0
4111	0
2625	0
1923	0
3165	0
1354	0
2272	0
15103	0
2844	0
1401	0
45568	0
5542	0
2713	0
4123	0
3053	0
2619	0
1604	0
2546	0
673	0
5706	0
1277	0
1537	0
1546	0
1484	0
6	0
4353	0
2885	0
1	0
863	0
30487	0
145355	2
65	0
358	0
8461	0
0	7
6920	0
1911	0
1621	0
3126	0
1889	0
1213	0
3162	0
3794	0
351	0
218	0
2351	0
2256	0
1001	0
3400	0
34147	0
3132	0
377	0
2799	0
41046	4659
1784	0
8653	0
1251	0
4918	0
854	0
1021	0
946	0
1636	0
1917	0
1351	0
1369	0
306	0
907	0
2180	0
2407	0
25100	0
1205	0
3795	0
10880	0
809	0
0	146
1424	109174
5	74362
0	6329
0	1899
0	1578
0	1091
0	23903
0	6196
0	2562
0	1768
0	2528
125	2111
35480	0
111	910
0	610
2	450019
0	300
0	2562
12	89
8	878
4082	0
1363	0
1194	0
2602	0
60657	10114
905	0
1944	0
3242	0
1792	0
612	0
9976	0
880	0
5523	0
15865	0
58007	0
50445	2130
2074	0
3009	0
1706	0
9546	1539
2744	0
1192	0
5037	0
5590	0
3546	0
1537	0
10219	0
1947	0
4081	0
4244	0
4216	0
9291	0
2144	0
1803	0
3399	0
2457	0
1832	0
167	0
4796	0
3361	0
6627	0
2925	0
1480	0
1840	0
2671	0
1974	0
2547	0
1719	0
5752	0
1089	0
3621	0
3641	0
2436	0
2409	0
5235	0
3107	0
6943	0
1686	0
1530	0
156	405530
4757	0
4093	0
0	0
5752	0
1824	0
741	0
104	0
53910	3846
1433	0
1391	0
2215	0
4806	0
1017	0
1463	0
11476	0
601	0
2384	0
0	0
2898	0
6550	0
105780	18
3803	0
1903	0
2414	0
1965	0
22	0
16948	588
124	115194
0	31
6055	0
14413	0
11742	0
2205	0
7	1104
1228	1104
3980	0
1194	0
5130	0
1157	0
1506	0
3356	0
2329	0
2664	0
5062	0
838	0
1239	0
1354	0
2962	0
1311	0
4562	0
2197	0
3626	0
1023	0
1841	0
1063	0
3092	0
214	0
39947	0
1760	0
12567	9407
1478	0
1151	0
2670	0
2790	0
2748	0
16838	4
2628	0
25	0
1602	0
2008	0
2143	0
85827	0
6989	0
422	0
238691	0
21974	0
3680	0
1291	0
1708	0
400	0
146	0
3941	0
5996	0
1451	0
1872	0
1380	0
5941	0
397	0
2352	0
1743	0
2146	0
1507	0
2415	0
1546	0
3061	0
15390	0
1020	0
2032	0
0	0
2315	0
200	0
7477	0
8	506
1377	506
19	0
16	0
25	0
11111	41
5539	0
2052	0
2335	0
38091	0
219	0
13671	65
42	0
1422	0
0	0
11132	4975
2942	0
351	0
2821	0
18543	0
4531	0
6046	0
1671	0
1652	0
56955	0
99520	0
2500	0
2987	923
61	923
21956	0
1929	0
1498	0
640	0
2305	0
979	0
742	0
1988	0
21	0
3275	15
281	0
2119	0
2684	0
3913	0
3130	0
6970	0
1899	0
5875	0
743	0
510	0
5715	0
4	0
4227	0
1582	0
1919	0
1571	0
4670	0
110	0
2039	0
3799	0
7683	171
78	0
4316	0
885	0
19883	0
1498	0
518	0
885	0
731	0
2039	0
2124	0
3161	0
13878	0
2380	0
3038	0
885	0
1408	0
9923	9
12	0
5087	0
317	0
2809	0
5113	0
0	16655
78	134049
371	0
2742	0
22	0
41477	0
3136	0
64	0
2138	0
2219	0
1834	0
6135	0
3279	0
2604	0
1164	0
952	0
0	58
2254	0
1646	0
4763	0
7770	0
3286	0
1199	0
14012	6952
1849	0
1506	0
2731	0
4843	0
4489	0
2183	0
1456	0
2204	0
31483	9411
2101	0
2164	0
53	0
601	0
12994	0
7168	349
2769	0
4700	0
3273	0
3130	0
687	0
1410	0
1222	0
920	0
1808	0
1748	0
853	565
23	4203
12	5119
33	76351
36	79690
3039	0
5342	0
976	0
7034	0
3215	0
7580	0
4235	0
5717	3
676	5888
0	5672
0	216
4352	0
1975	0
2537	0
639	0
8517	0
5285	0
3016	0
3467	0
1838	0
1553	0
3186	0
6919	0
1885	0
838	0
2042	0
5142	0
2854	0
2108	0
3308	0
29	0
2350	0
817	0
18	0
6210	0
3532	0
2787	0
2713	0
2287	0
617	0
1333	0
3484	0
5257	0
2826	0
0	0
3327	0
1106	0
3196	0
8990	3
3930	0
5122	0
1567	0
3204	0
1326	0
1833	0
4013	0
1468	0
1979	0
1404	0
9389	0
12305	349
7169	0
3147	0
9624	0
7264	0
1456	0
3389	0
1676	0
2515	0
1657	0
34670	9411
2885	0
2138	0
770	0
3223	0
8243	0
4241	0
3473	0
7685	2830
22	0
2193	0
928	0
62	0
1562	0
6456	0
3042	0
742	0
2988	0
6082	0
209	0
2216	0
0	114244
0	438894
2132	0
2073	0
1716	0
1	449320
5213	0
668	0
678	0
3360	0
2234	0
2950	0
3829	0
1594	0
2270	0
39871	0
3957	0
15676	12016
2922	0
14747	7660
2200	0
3086	0
1780	0
2277	0
2210	0
11879	0
1827	0
3818	0
2264	0
1938	0
3714	0
10097	0
1259	0
5944	0
934	0
9326	0
40	0
6650	0
1778	0
1353	0
6392	0
676	0
3697	0
5316	0
3359	0
109	0
2375	0
681	0
2967	0
3476	0
9758	176
110	0
8005	176
304	0
982	0
2488	0
3331	1
0	20
5167	0
1820	0
7	0
12	0
20	0
15	0
6	0
10	0
8	0
3125	0
3941	0
1606	0
618	0
781	0
4378	0
6229	0
2838	0
4032	0
1119	0
2170	0
542	0
2615	0
6478	0
1829	0
2455	0
898	0
6975	0
2082	0
32	0
3390	0
849	0
1344	0
1422	0
3772	0
6259	0
3687	0
517	0
1812	0
0	1
3783	0
3634	1
2970	0
220	268984
0	8763
7465	0
1617	0
3040	0
0	416339
789	0
1153	0
5394	0
958	0
3535	0
25411	0
624	0
1587	0
4979	0
27787	0
833	0
2584	0
1590	0
2177	0
1958	0
863	0
218	0
949	0
4463	0
4918	0
1572	0
3696	0
2057	392
25	392
1934	0
1597	0
2321	0
3472	0
4092	0
1093	0
13	0
15257	0
276	0
721	0
3975	0
1240	0
3241	0
2921	0
5987	0
3030	0
7663	0
3139	0
1424	0
2950	0
40014	0
1612	0
1409	0
5472	0
1861	0
127	0
2769	0
658	0
3089	0
7526	0
88	0
1376	0
0	9
3098	0
1244	0
30723	0
5267	0
2098	0
1383	0
725	0
1947	0
2118	0
1848	0
28242	0
51	0
558	0
942	0
3349	0
36075	0
2398	11969
381	0
18272	0
2151	0
2634	0
4640	0
1342	0
1798	0
2648	0
2602	0
1554	0
5429	0
793	0
501	0
926	0
7669	0
3326	0
1482	0
528	0
2258	0
2204	0
247	0
27294	7205
16694	2159
1332	0
533	0
8930	0
1097	1251
0	1251
5689	0
1190	0
3336	0
3324	0
748	0
1612	0
559	0
1123	0
1095	0
0	8
67	0
347	0
1625	0
1912	0
3300	0
1206	0
1272	14
2161	0
683	0
1214	0
1272	0
739	2302
1593	2302
5124	0
3255	0
21238	0
1218	0
444	0
26	0
2801	0
2249	0
4638	0
1534	0
1692	0
5319	0
1490	0
22	0
184	0
4619	0
3186	0
2239	0
19072	6281
1492	0
2575	0
17448	0
1342	0
2677	0
1696	0
1615	0
6227	7327
1081	0
1386	0
10234	0
7092	0
2799	0
1263	0
3809	0
5066	0
1484	0
63	0
8910	0
3681	0
1173	0
19259	0
758	0
2257	0
3056	0
2179	0
2066	0
1538	0
3584	0
1590	0
3727	0
3539	0
2781	0
12528	0
1766	0
4016	0
3745	0
1676	0
1168	0
919	0
1464	0
1002	0
6999	0
2572	0
1023	0
4100	0
10000	1042
20	0
2213	0
816	0
941	0
1488	0
6404	0
4291	0
3551	0
2570	0
1563	0
2900	0
8309	0
13071	13550
22	0
12141	0
852	0
1964	0
34803	3
1829	0
2288	0
48	0
9184	0
987	0
12414	0
1688	0
2714	0
145	0
2694	0
509	0
1241	0
2710	0
2182	0
5788	0
5614	0
1840	0
1539	0
4803	0
2989	0
3479	0
1593	0
1052	0
1697	0
2141	0
2675	0
0	0
10718	0
11	0
2110	0
995	0
2326	0
8313	0
3934	0
3436	0
1409	0
1279	0
1215	0
1365	0
1057	0
1045	0
3772	0
1244	0
1588	0
1677	0
1906	0
3207	0
2471	0
1342	0
1223	0
1525	0
10179	0
6184	0
34650	0
3554	0
1586	0
12821	0
4367	0
2415	0
1547	22933
3980	0
3627	0
731	0
21459	0
6572	0
6442	0
1441	0
4942	0
887	0
3511	0
5437	0
6666	0
43	0
1334	237
89	237
3802	0
4377	0
52597	0
1724	0
52	2967
56	1097
61	1373
50	893
0	86497
930	18385
9	786
82	1779
190	2764
97	3960
2975	1113
4320	0
3102	0
266	0
15719	0
1477	0
1277	0
1978	0
7590	0
2310	0
2159	0
366	0
1339	0
1460	0
2443	0
1536	0
3200	0
2898	0
3448	0
1387	0
1386	0
9987	0
5146	0
3010	0
4187	0
1682	0
17764	4118
3008	14395
2815	0
2528	0
2535	0
2962	0
1535	0
5071	0
3496	0
1699	0
1737	0
3250	0
7828	0
19	0
2886	0
6959	0
1604	0
0	6
272	289994
0	49981
3817	0
0	12
1825	0
681	0
4091	0
3730	0
2953	0
1383	0
168	0
32541	0
1040	0
1940	0
1531	0
3507	0
3461	0
393	118
81	0
16899	118
4189	0
1931	0
2553	0
3689	0
2752	0
1529	0
685	0
1749	0
2911	0
2573	0
4665	0
8910	0
13905	0
3117	0
2119	0
1736	0
1089	0
1203	0
3397	0
7383	0
3033	0
1482	0
8082	0
9663	0
1339	0
16624	0
4605	0
12516	0
4486	0
1433	0
2141	0
1835	0
2085	0
3326	0
2101	0
1052	0
5431	0
3035	0
2246	0
2318	0
1875	0
585	0
331	0
8738	0
20196	0
3340	0
2122	0
4325	0
5477	0
2628	0
554	0
1476	0
4090	0
353	0
479	0
17956	56143
18019	0
2444	0
3901	0
526	0
1265	0
2936	0
5156	0
3482	0
2953	0
280	0
325	0
495	0
1549	0
8028	0
4533	0
10741	0
7834	0
1915	0
920	0
4422	0
958	131
132	131
3073	0
2092	0
1551	0
6903	0
41568	0
2694	0
3415	0
2421	0
1763	0
1683	0
3549	0
2432	0
1791	0
3662	0
1290	0
1559	0
3763	0
273	0
6292	23540
3915	0
25953	0
1774	0
1467	0
4175	0
2081	38
460	38
2080	0
7539	0
2747	0
1603	0
1958	0
3658	0
937	0
2001	0
36	0
175	0
145	0
1404	0
159	0
3668	0
4209	0
3	387
1929	387
804	0
6405	0
2955	0
3757	0
9406	0
11705	0
1092	0
2484	0
3546	0
2924	0
21	0
1415	0
429	0
1502	0
1652	0
6141	0
4793	0
3913	0
740	0
6341	0
1810	0
7522	0
706	0
3229	0
4459	0
3557	0
4549	0
2515	0
3417	0
1774	0
1499	0
1767	0
69276	290
6671	0
1742	0
2844	0
1507	0
2594	0
7680	0
73	0
2328	0
7307	3197
3475	0
5311	0
315	0
552	0
5688	0
1459	0
5139	0
4999	0
757	0
4011	0
3210	0
1666	0
1177	0
2160	0
3511	0
17834	0
2781	0
2818	0
3319	0
2666	0
4557	0
2661	0
1709	0
20111	0
1337	0
26700	11
2449	0
6	0
8603	9723
11358	0
8958	0
9041	0
2145	0
1895	0
4486	0
4354	0
2777	0
2302	0
31213	0
3	30
0	102367
832	386479
2769	0
1913	0
600	0
1274	0
2305	0
3587	0
2976	0
1866	0
2492	0
4319	0
2801	0
0	0
95	8
1573	0
3617	0
36	0
1241	0
3376	0
1718	0
11773	0
3548	0
0	0
1603	0
160	686
5	632
2335	0
35459	26208
13940	29107
1360	0
2093	1
2227	0
1335	0
140	0
29	0
1555	0
1077	0
3079	0
2444	0
2433	0
2064	0
11	632
250	686
7923	0
5769	0
3799	18
460	0
2055	0
5472	0
485	0
3674	0
8577	0
2717	0
4103	0
8123	0
2422	0
4380	0
2205	0
14830	0
0	61
923	0
1494	0
632	0
3500	0
1523	0
1589	0
1413	0
515	0
1990	0
1746	0
3154	0
1277	0
1959	0
17817	0
4503	0
3991	0
638	0
1542	0
5695	0
1593	0
2451	0
1334	0
2934	0
2807	0
2137	0
2289	0
2193	0
2679	0
1861	0
1033	0
3260	0
1942	0
2077	0
9485	0
5219	0
1325	0
2169	0
5534	0
1723	0
1477	0
3282	0
3210	0
1935	0
1616	0
1331	0
1383	0
1675	0
8027	0
74	0
5191	0
3769	1
2702	0
45	0
1553	0
3583	0
10180	0
4641	0
15960	0
2908	0
1002	0
2296	0
531	0
626	0
459	0
3244	2661
1203	0
15741	0
1927	0
2583	0
1227	0
700	0
178	723
274	1619
1640	0
2714	0
119	3
13	18
0	0
58	686
152	0
4212	0
619	0
465	0
49	3143
235	0
591	0
1308	0
7853	0
113	884
161	1287
63	0
27331	4116
457445	0
2979	0
958	0
2173	0
2443	0
2444	0
1713	0
1217	0
4679	0
1601	0
24365	0
3482	0
435	0
5355	0
10074	0
2487	1
2263	0
2582	0
1654	0
2375	0
1326	0
184	0
4542	23
6482	0
2257	0
35985	0
7667	0
3020	0
2494	0
3229	0
3967	0
16047	4118
24716	14395
8640	0
656	0
1118	0
1116	0
2495	0
274	0
1568	0
4570	0
3098	0
4172	0
8286	0
0	6
1440	0
993	0
2249	0
811	0
0	113734
6	447842
3728	0
1994	0
5276	0
3335	0
3523	0
11	0
45	0
7695	0
1489	0
963	0
1843	0
1724	0
4058	0
1200	0
2775	0
1525	0
2247	0
4521	0
790	0
76012	22933
76	0
735	0
1986	0
8181	0
2756	0
984	0
2148	0
1708	0
3095	0
2131	0
2284	0
2352	0
1773	0
1549	0
3211	0
988	0
4438	0
957	0
3029	0
1836	0
23364	0
2630	0
4412	0
5474	0
5270	0
7728	0
69187	0
4440	0
1783	0
41254	0
0	58
1799	0
2033	0
1771	0
1855	0
30	0
6647	2
4819	0
2012	0
964	0
3139	0
1481	0
1636	0
1450	0
4232	0
21830	0
12238	660
35	0
9167	0
5226	0
11	0
1854	0
1193	0
1351	0
3024	0
11937	0
787	0
854	0
7037	0
2167	0
1699	0
83	0
1896	0
2139	0
4169	0
3700	0
1	0
2827	0
3182	0
1378	0
6087	0
1279	0
830	0
2817	0
3257	0
2441	0
2551	0
917	0
731	0
1677	0
5074	0
2567	0
4085	0
1097	0
9730	0
1214	0
2973	0
4479	0
1066	0
1787	0
1725	0
2113	0
11828	0
5030	0
13	0
68521	0
24534	3482
37796	0
157	0
1511	0
4539	0
563	0
1802	0
1559	0
1769	0
1982	0
6836	0
2706	0
2500	0
1220	0
2783	0
3600	0
1755	0
6355	0
565	0
27	0
1976	0
1877	0
2822	0
91	0
2209	0
3305	0
79	0
2179	0
3508	0
1158	0
1780	0
2512	0
2380	0
376	0
6654	0
49	0
7024	0
1953	0
1453	0
5066	0
4538	0
4543	0
2835	0
5290	0
1972	0
3808	44
3658	0
3586	0
2176	0
3876	0
831	0
3806	0
2926	0
102042	0
1126	0
1682	0
2632	0
2853	0
2871	502
0	502
3178	0
9790	1764
136	0
0	8
1134	0
1794	0
1480	0
1980	0
546	0
2791	0
1835	0
2032	0
3209	0
925	0
1448	0
4582	0
6329	0
2142	0
4712	0
3073	0
2915	0
4033	0
1845	0
1208	0
1170	0
19960	3197
1126	0
3838	0
10709	0
1219	0
1949	0
2586	0
1349	553
60	553
2216	0
2950	0
4686	290
3879	0
2262	0
839	0
2057	0
2350	0
554	0
2623	0
3146	0
6283	0
2853	0
2121	0
3929	0
13955	0
5141	0
3739	0
2033	0
1811	0
3409	0
14213	0
1374	0
3846	0
2353	0
2742	0
664	107740
1135	0
11337	0
3090	0
6003	0
1839	0
3527	0
5964	0
1	0
0	114706
0	414014
2605	0
1227	0
5459	0
2493	0
2191	0
1478	0
2387	0
7936	0
1228	0
11109	0
1112	0
3541	0
804	0
5139	0
2245	0
871	0
2321	0
3897	0
22	0
1954	0
2259	0
3371	0
4608	0
1867	0
12264	0
6299	0
2808	0
1401	0
6467	0
1952	0
9974	0
4005	0
0	64
1178	0
1605	0
1412	0
724	0
1511	0
7055	9407
68	0
36938	0
105	0
4283	4
383	0
7225	0
2024	0
1854	0
1156	0
3031	0
2986	3239
392	586
150	125034
0	15060
0	5
1475	0
3400	0
1941	0
4224	0
4400	0
7339	0
8934	0
509818	0
4590	0
2180	0
4048	0
3415	0
1994	0
10415	0
2257	0
2230	0
5635	0
1795	0
347	0
1739	0
2341	0
3624	0
2746	0
3500	0
6195	0
6980	0
166	0
1525	0
4386	0
6287	0
5933	0
1533	0
2817	0
33770	0
2703	0
3969	0
3218	0
8378	4
92	47
619	171
2110	0
6409	0
1950	0
5747	0
4006	0
555	0
3487	0
2207	0
2053	0
5865	0
13272	0
1672	0
1449	0
3724	0
1869	0
1789	0
5932	0
246	0
2801	0
1592	0
556	0
8417	0
3666	0
6832	0
3109	0
5261	0
1205	0
1483	0
3648	94
20	0
1653	0
18798	0
6290	0
83	0
3019	0
3539	0
2216	0
3363	0
4729	0
483	0
45	0
1128	0
1075	0
1459	0
2282	0
4273	0
779	0
7620	0
2432	0
1686	0
1814	0
2926	0
5122	0
2512	0
2297	0
15464	1042
4	0
2982	0
874	0
1489	0
1142	0
916	0
9599	0
3801	0
1394	0
1174	0
50705	0
3734	0
738	0
1875	0
8141	0
2310	0
1172	0
7855	0
3618	0
17166	13550
669	0
63	0
4000	0
7460	0
49	0
8994	0
1854	0
3445	0
3485	0
4078	0
10617	0
2564	0
8137	0
4646	0
1728	0
2755	0
3266	0
16249	0
2124	0
11705	0
2655	0
6257	0
2532	0
912	0
1913	0
5113	0
1978	0
141	0
0	14544
261	128109
0	8
3996	0
0	0
2296	0
2199	0
439	0
1059	0
1998	0
180	0
1260	0
2467	0
2836	0
4522	0
1095	0
2126	0
1646	0
1776	0
7078	0
8061	0
7839	0
2633	0
896	0
2335	0
1368	0
35189	0
6047	0
1843	0
2782	4
1776	0
8285	0
40671	1
114	0
175	0
4502	0
858	0
1761	0
1919	0
33	0
28304	0
78462	0
4419	0
1318	0
2330	0
68746	16113
33	660
798	2116
98	1734
22	1170
207	1373
498	915
23	0
0	1240
74	1734
19	458
616	1658
13	242
18	418
34004	0
7104	2967
50184	0
